id,function,function_num
WP_000957426.1 MULTISPECIES: serine/threonine-protein kinase [Escherichia],no_hit,11
WP_000957914.1 MULTISPECIES: phosphoenolpyruvate--protein phosphotransferase [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000958487.1 MULTISPECIES: AlpA family transcriptional regulator [Enterobacteriaceae],integration_and_excision,10
WP_000958598.1 MULTISPECIES: putative quinol monooxygenase [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000958700.1 prophage integrase IntS [Escherichia coli],integration_and_excision,10
WP_000959109.1 MULTISPECIES: deaminated glutathione amidase [Enterobacteriaceae],no_hit,11
WP_000960581.1 STY4851/ECs_5259 family protein [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000960724.1 DNA transfer protein [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000961458.1 MULTISPECIES: ABC-F family ATPase [Enterobacteriaceae],no_hit,11
WP_000961959.1 MULTISPECIES: anaerobic C4-dicarboxylate transporter DcuA [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
"WP_000962380.1 phage major capsid protein, partial [Escherichia coli]",no_hit,11
"WP_000962383.1 phage major capsid protein, partial [Escherichia coli]",no_hit,11
"WP_000962844.1 phage tail tape measure protein, partial [Escherichia coli]",no_hit,11
WP_000963143.1 MULTISPECIES: recombinase RecA [Enterobacteriaceae],no_hit,11
WP_000963554.1 pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase [Escherichia coli],no_hit,11
WP_000963819.1 bifunctional acetylornithine/succinyldiaminopimelate transaminase [Escherichia coli],no_hit,11
WP_000963837.1 MULTISPECIES: nucleoside-diphosphate kinase [Enterobacteriaceae],no_hit,11
WP_000964134.1 MULTISPECIES: phospho-N-acetylmuramoyl-pentapeptide-transferase [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000964215.1 TRIC cation channel family protein [Escherichia coli],no_hit,11
WP_000964718.1 MULTISPECIES: lysoplasmalogenase [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000964776.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],no_hit,11
WP_000964840.1 MULTISPECIES: NfeD family protein [Enterobacteriaceae],lysis,1
WP_000965511.1 histidine ABC transporter permease HisQ [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000965672.1 MULTISPECIES: acid-resistance protein HdeD [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000965712.1 MULTISPECIES: 1-acylglycerol-3-phosphate O-acyltransferase [Enterobacteriaceae],no_hit,11
WP_000965903.1 fatty acid oxidation complex subunit alpha FadB [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000966443.1 HTH-type transcriptional regulator MurR [Escherichia coli],no_hit,11
WP_000966485.1 MULTISPECIES: urease accessory protein UreE [Enterobacteriaceae],no_hit,11
WP_000966626.1 TonB-dependent receptor [Escherichia coli],tail,2
WP_000967595.1 MULTISPECIES: YciI family protein [Enterobacteriaceae],connector,3
WP_000968210.1 CidB/LrgB family autolysis modulator [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000968317.1 phage polarity suppression protein [Escherichia coli],no_hit,11
"WP_000968919.1 MULTISPECIES: PTS N,N'-diacetylchitobiose transporter subunit IIA [Enterobacteriaceae]",no_hit,11
WP_000969012.1 diguanylate cyclase DgcN [Escherichia coli],no_hit,11
WP_000969092.1 MULTISPECIES: DNA-binding transcriptional regulator UidR [Enterobacteriaceae],no_hit,11
WP_000969397.1 peptidylprolyl isomerase [Escherichia coli],head_and_packaging,5
WP_000970087.1 phosphoribosylformylglycinamidine synthase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000970311.1 NfeD family protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000970479.1 MULTISPECIES: 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Enterobacteriaceae],no_hit,11
WP_000970599.1 carbohydrate kinase family protein [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000971093.1 MULTISPECIES: YlcG family protein [Escherichia],integration_and_excision,10
WP_000971336.1 MULTISPECIES: heme o synthase [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000971730.1 MULTISPECIES: heme exporter protein CcmB [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
"WP_000971883.1 MULTISPECIES: ribose 1,5-bisphosphokinase [Enterobacteriaceae]",no_hit,11
WP_000971918.1 GspS family T2SS pilot lipoprotein variant EptO [Escherichia coli],transcription_regulation,7
WP_000972203.1 MULTISPECIES: ABC transporter permease [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000972256.1 DNA-binding transcriptional regulator NimR [Escherichia coli],no_hit,11
WP_000973023.1 DNA-binding protein [Escherichia coli],transcription_regulation,7
WP_000973071.1 acyl-CoA dehydrogenase FadE [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000973176.1 MULTISPECIES: bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase [Enterobacteriaceae],other,6
WP_000973389.1 host cell division inhibitor Icd-like protein [Escherichia coli],no_hit,11
WP_000973448.1 MULTISPECIES: transcriptional regulator BolA [Gammaproteobacteria],no_hit,11
WP_000973673.1 maltoporin LamB [Escherichia coli],no_hit,11
WP_000974434.1 YopN/LcrE/InvE/MxiC type III secretion system gatekeeper [Escherichia coli],no_hit,11
WP_000974813.1 MULTISPECIES: HNH nuclease YajD [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_000974900.1 MULTISPECIES: type II secretion system F family protein [Enterobacteriaceae],unknown_function,9
WP_000975020.1 phage tail protein [Escherichia coli],no_hit,11
WP_000975100.1 MULTISPECIES: phage tail protein [Enterobacteriaceae],connector,3
WP_000975743.1 MULTISPECIES: glycosyltransferase family 4 protein [Enterobacteriaceae],no_hit,11
WP_000976070.1 MULTISPECIES: dUTP diphosphatase [Enterobacteriaceae],no_hit,11
WP_000976483.1 MULTISPECIES: YebY family protein [Enterobacteriaceae],no_hit,11
WP_000977136.1 VTT domain-containing protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000977757.1 MULTISPECIES: lipoprotein antitoxin entericidin A [Bacteria],unknown_function,9
WP_000977914.1 MULTISPECIES: porin OmpF [Enterobacteriaceae],no_hit,11
WP_000978094.1 MULTISPECIES: polysaccharide export protein Wza [Enterobacteriaceae],tail,2
WP_000978349.1 T3SS effector pentapeptide repeat protein EspY3 [Escherichia coli],no_hit,11
WP_000978495.1 MULTISPECIES: multifunctional D-malate/3-isopropylmalate/tartarate dehydrogenase [Enterobacteriaceae],no_hit,11
WP_000978915.1 MULTISPECIES: phage tail protein [Enterobacteriaceae],tail,2
WP_000979516.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],unknown_function,9
"WP_000979608.1 MULTISPECIES: D,D-dipeptide ABC transporter permease [Enterobacteriaceae]",moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000979661.1 MULTISPECIES: oligopeptide ABC transporter permease OppC [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000979870.1 MULTISPECIES: N-acetylneuraminate anomerase [Enterobacteriaceae],no_hit,11
WP_000979945.1 MULTISPECIES: phage tail protein [Enterobacteriaceae],tail,2
WP_000980160.1 MULTISPECIES: YsaB family lipoprotein [Enterobacteriaceae],no_hit,11
WP_000980532.1 phage baseplate assembly protein V [Escherichia coli],no_hit,11
WP_000980687.1 Tex family protein [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000981061.1 hypothetical protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000981977.1 MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE [Enterobacteriaceae],connector,3
WP_000982170.1 MULTISPECIES: APC family permease [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000982453.1 MULTISPECIES: cytochrome c-type biogenesis heme lyase CcmF [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000982774.1 PstS family phosphate ABC transporter substrate-binding protein [Escherichia coli],no_hit,11
WP_000982994.1 MULTISPECIES: stationary phase inducible protein CsiE [Enterobacteriaceae],no_hit,11
WP_000983255.1 MULTISPECIES: acetolactate synthase 2 small subunit [Pseudomonadota],unknown_function,9
WP_000983407.1 MULTISPECIES: LysE family transporter [Escherichia],no_hit,11
WP_000983602.1 protein phosphatase CheZ [Escherichia coli],no_hit,11
WP_000983653.1 MULTISPECIES: transcriptional regulator ChbR [Enterobacteriaceae],no_hit,11
WP_000983855.1 bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF [Escherichia coli],no_hit,11
WP_000984517.1 MULTISPECIES: protease HtpX [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000984796.1 MULTISPECIES: DUF2884 domain-containing protein [Enterobacteriaceae],no_hit,11
WP_000985157.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],unknown_function,9
WP_000985261.1 MULTISPECIES: site-specific integrase [Gammaproteobacteria],integration_and_excision,10
WP_000985273.1 MULTISPECIES: thiosulfate utilization sulfurtransferase TsuB/YeeD [Bacteria],unknown_function,9
WP_000985336.1 MULTISPECIES: PTS fructose transporter subunit IIC [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000985501.1 glycine betaine/L-proline ABC transporter ATP-binding protein ProV [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000985542.1 sugar-phosphatase [Escherichia coli],other,6
WP_000985752.1 Fic family protein [Escherichia coli],no_hit,11
WP_000986037.1 MULTISPECIES: holo-ACP synthase [Enterobacteriaceae],no_hit,11
"WP_000986334.1 L,D-transpeptidase [Escherichia coli]",no_hit,11
WP_000986441.1 MULTISPECIES: iron ABC transporter permease [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000986592.1 helix-turn-helix domain-containing protein [Escherichia coli],transcription_regulation,7
WP_000986609.1 alpha-galactosidase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000986788.1 L(+)-tartrate dehydratase subunit alpha [Escherichia coli],no_hit,11
WP_000987091.1 enterohemolysin T1SS ABC transporter permease/ATPase EhxB [Escherichia coli],unknown_function,9
WP_000987273.1 class II fructose-bisphosphatase [Escherichia coli],no_hit,11
WP_000987525.1 MULTISPECIES: BCCT family transporter YeaV [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000988308.1 MULTISPECIES: cellulose biosynthesis protein BcsF [Bacteria],unknown_function,9
WP_000988383.1 type 1 fimbria chaperone FimC [Escherichia coli],no_hit,11
WP_000988633.1 MULTISPECIES: head completion/stabilization protein [Enterobacteriaceae],no_hit,11
WP_000988700.1 MULTISPECIES: PPC domain-containing DNA-binding protein [Enterobacteriaceae],no_hit,11
WP_000989419.1 MULTISPECIES: arginine N-succinyltransferase [Enterobacteriaceae],no_hit,11
WP_000989832.1 ElaD/SseL family deubiquitinase [Escherichia coli],unknown_function,9
WP_000990173.1 PKHD-type hydroxylase YbiX [Escherichia coli],no_hit,11
WP_000990243.1 MULTISPECIES: hypothetical protein [Escherichia],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000990297.1 N-acetylmuramoyl-L-alanine amidase AmiB [Escherichia coli],no_hit,11
WP_000990779.1 bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG [Escherichia coli],other,6
WP_000990847.1 TVP38/TMEM64 family protein [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000991370.1 MULTISPECIES: acid-sensing system DNA-binding response regulator EvgA [Enterobacteriaceae],no_hit,11
WP_000991449.1 sialate O-acetylesterase [Escherichia coli],no_hit,11
WP_000991809.1 MULTISPECIES: electron transport complex subunit RsxB [Bacteria],no_hit,11
WP_000992009.1 phosphonate ABC transporter substrate-binding protein [Escherichia coli],no_hit,11
WP_000992818.1 MULTISPECIES: curli assembly chaperone CsgC [Enterobacteriaceae],no_hit,11
WP_000993317.1 heme anaerobic degradation radical SAM methyltransferase ChuW/HutW [Escherichia coli],no_hit,11
WP_000993447.1 glycogen phosphorylase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_000994327.1 FUSC family protein [Escherichia coli],no_hit,11
WP_000994443.1 flagellar basal-body MS-ring/collar protein FliF [Escherichia coli],no_hit,11
WP_000994905.1 MULTISPECIES: murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000995025.1 N-succinylarginine dihydrolase [Escherichia coli],no_hit,11
WP_000996007.1 MULTISPECIES: putrescine ABC transporter ATP-binding subunit PotG [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000996092.1 MULTISPECIES: ATP-binding cassette domain-containing protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000996692.1 type II toxin-antitoxin system PemK/MazF family toxin [Escherichia coli],no_hit,11
"WP_000997018.1 2,5-didehydrogluconate reductase DkgB [Escherichia coli]",no_hit,11
WP_000997403.1 MULTISPECIES: tRNA/rRNA methyltransferase [Enterobacteriaceae],no_hit,11
WP_000997795.1 MULTISPECIES: pyridoxal phosphate homeostasis protein [Enterobacteriaceae],transcription_regulation,7
WP_000998188.1 hypothetical protein [Escherichia coli],unknown_function,9
WP_000999326.1 AAA family ATPase [Escherichia coli],unknown_function,9
"WP_000999466.1 MULTISPECIES: N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase [Enterobacteriaceae]",no_hit,11
WP_000999630.1 MULTISPECIES: small membrane protein YoaI [Enterobacteriaceae],unknown_function,9
WP_000999805.1 MULTISPECIES: HK97 family phage prohead protease [Enterobacteriaceae],head_and_packaging,5
WP_000999944.1 iron donor protein CyaY [Escherichia coli],unknown_function,9
WP_001000379.1 MULTISPECIES: anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001000950.1 MFS transporter [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001001073.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],transcription_regulation,7
WP_001001189.1 MULTISPECIES: malonic semialdehyde reductase [Enterobacteriaceae],no_hit,11
WP_001001609.1 replication endonuclease [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001001646.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],no_hit,11
WP_001001697.1 arginine ABC transporter permease ArtQ [Escherichia coli],no_hit,11
WP_001001761.1 MULTISPECIES: manganase accumulation protein MntS [Gammaproteobacteria],unknown_function,9
WP_001001774.1 MULTISPECIES: phage virion morphogenesis protein [Enterobacteriaceae],connector,3
WP_001001917.1 MULTISPECIES: molecular chaperone YcdY [Enterobacteriaceae],no_hit,11
WP_001001996.1 autotransporter outer membrane beta-barrel domain-containing protein [Escherichia coli],tail,2
WP_001002053.1 HI1506-related protein [Escherichia coli],no_hit,11
WP_001002544.1 MULTISPECIES: NAAT family transporter YhgN [Gammaproteobacteria],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001002833.1 MULTISPECIES: type III secretion system LEE export apparatus protein EscT [Enterobacteriaceae],unknown_function,9
WP_001003065.1 type III secretion system LEE chaperone CesF [Escherichia coli],unknown_function,9
WP_001003118.1 MULTISPECIES: lysozyme [Enterobacteriaceae],lysis,1
WP_001003689.1 hypothetical protein [Escherichia coli],no_hit,11
WP_001003709.1 MULTISPECIES: transaldolase [Enterobacteriaceae],no_hit,11
WP_001004187.1 type II secretion system protein M [Escherichia coli],no_hit,11
WP_001004446.1 MULTISPECIES: PTS fructose transporter subunit EIIC [Enterobacteriaceae],lysis,1
WP_001004881.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae],unknown_function,9
WP_001005037.1 MULTISPECIES: hypothetical protein [Escherichia],no_hit,11
WP_001005152.1 MULTISPECIES: DUF5710 domain-containing protein [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001005166.1 MULTISPECIES: hypothetical protein [Escherichia],transcription_regulation,7
WP_001005448.1 MULTISPECIES: iron-sulfur cluster carrier protein ApbC [Enterobacteriaceae],no_hit,11
WP_001005582.1 phosphoenolpyruvate carboxylase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001006862.1 MULTISPECIES: YebO family protein [Enterobacteriaceae],lysis,1
WP_001007138.1 MULTISPECIES: enterobactin biosynthesis bifunctional isochorismatase/aryl carrier protein EntB [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001007426.1 bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase [Escherichia coli],no_hit,11
WP_001007730.1 MULTISPECIES: YheV family putative zinc ribbon protein [Enterobacteriaceae],no_hit,11
WP_001007753.1 MULTISPECIES: metal-binding protein ZinT [Enterobacteriaceae],no_hit,11
WP_001007946.1 site-specific integrase [Escherichia coli],integration_and_excision,10
WP_001008054.1 MULTISPECIES: YjeJ family protein [Enterobacteriaceae],dna_rna_and_nucleotide_metabolism,4
WP_001008232.1 tail fiber assembly protein [Escherichia coli],tail,2
WP_001008242.1 MULTISPECIES: tail fiber assembly protein [Escherichia],tail,2
WP_001008431.1 antitermination protein [Escherichia coli],no_hit,11
WP_001008537.1 3-oxoacyl-ACP reductase FabG [Escherichia coli],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001008791.1 methylenetetrahydrofolate reductase [Escherichia coli],dna_rna_and_nucleotide_metabolism,4
WP_001008963.1 MULTISPECIES: nickel ABC transporter permease subunit NikC [Enterobacteriaceae],moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001009127.1 aldehyde dehydrogenase PuuC [Escherichia coli],no_hit,11
WP_001009882.1 MULTISPECIES: ACP phosphodiesterase [Enterobacteriaceae],no_hit,11
WP_001010156.1 MULTISPECIES: protein YqfG [Bacteria],unknown_function,9
WP_001010706.1 MULTISPECIES: cystine/sulfocysteine:cation symporter [Enterobacteriaceae],no_hit,11
